Date,Symbol,Strategy
2026-02-12T09:15:00+05:30,JWL,HCB Sell
2026-02-13T09:15:00+05:30,JWL,HCB Sell
2026-02-16T09:15:00+05:30,JWL,HCB Sell
2026-03-04T09:15:00+05:30,JWL,HCB Sell
2026-03-12T09:15:00+05:30,JWL,HCB Sell
2026-03-16T09:15:00+05:30,JWL,HCB Sell
2025-09-17T09:15:00+05:30,JWL,Hourly Support Buy
2026-01-02T09:15:00+05:30,JWL,Hourly Support Buy
2025-09-24T09:15:00+05:30,JWL,Hourly Resistence Sell
2025-11-14T09:15:00+05:30,JWL,Hourly Resistence Sell
2026-01-01T15:15:00+05:30,JWL,Hourly Resistence Sell
2026-01-06T15:15:00+05:30,JWL,Hourly Resistence Sell
2025-09-30T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-10-06T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-10-09T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-10-10T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-10-15T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-10-16T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-10-20T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-10-27T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-10-28T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-10-31T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-11-03T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-11-06T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-11-12T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-11-14T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-11-17T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-11-26T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-12-01T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-12-23T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-12-31T09:15:00+05:30,PSUBNKBEES,HCB Buy
2026-01-01T09:15:00+05:30,PSUBNKBEES,HCB Buy
2026-01-02T09:15:00+05:30,PSUBNKBEES,HCB Buy
2026-01-22T09:15:00+05:30,PSUBNKBEES,HCB Buy
2026-01-29T09:15:00+05:30,PSUBNKBEES,HCB Buy
2026-02-05T09:15:00+05:30,PSUBNKBEES,HCB Buy
2026-02-19T09:15:00+05:30,PSUBNKBEES,HCB Buy
2025-12-03T09:15:00+05:30,PSUBNKBEES,HCB Sell
2025-12-08T09:15:00+05:30,PSUBNKBEES,HCB Sell
2025-12-09T09:15:00+05:30,PSUBNKBEES,HCB Sell
2026-03-04T09:15:00+05:30,PSUBNKBEES,HCB Sell
2026-03-06T09:15:00+05:30,PSUBNKBEES,HCB Sell
2026-03-12T09:15:00+05:30,PSUBNKBEES,HCB Sell
2026-03-13T09:15:00+05:30,PSUBNKBEES,HCB Sell
2025-09-11T09:15:00+05:30,PSUBNKBEES,Hourly Support Buy
2025-09-22T09:15:00+05:30,PSUBNKBEES,Hourly Support Buy
2025-10-20T09:15:00+05:30,PSUBNKBEES,Hourly Support Buy
2025-12-29T15:15:00+05:30,PSUBNKBEES,Hourly Support Buy
2026-01-02T09:15:00+05:30,PSUBNKBEES,Hourly Support Buy
2026-01-22T09:15:00+05:30,PSUBNKBEES,Hourly Support Buy
2026-03-20T09:15:00+05:30,PSUBNKBEES,Hourly Support Buy
2025-12-16T09:15:00+05:30,NIACL,HCB Buy
2025-12-31T09:15:00+05:30,NIACL,HCB Buy
2025-11-03T09:15:00+05:30,NIACL,HCB Sell
2025-11-14T09:15:00+05:30,NIACL,HCB Sell
2025-11-24T09:15:00+05:30,NIACL,Hourly Support Buy
2025-09-25T15:15:00+05:30,NIACL,Hourly Resistence Sell
2026-02-05T12:15:00+05:30,TORNTPOWER,Hourly Support Buy
2025-10-06T15:15:00+05:30,TORNTPOWER,Hourly Resistence Sell
2025-12-31T09:15:00+05:30,SMCGLOBAL,HCB Buy
2026-01-02T09:15:00+05:30,SMCGLOBAL,HCB Buy
2026-01-08T09:15:00+05:30,SMCGLOBAL,HCB Buy
2026-02-09T09:15:00+05:30,SMCGLOBAL,HCB Buy
2025-12-22T15:00:00+05:30,SMCGLOBAL,Hourly Support Buy
2026-01-01T15:15:00+05:30,SMCGLOBAL,Hourly Support Buy
2026-02-06T15:00:00+05:30,SMCGLOBAL,Hourly Resistence Sell
2026-01-30T10:00:00+05:30,SILGO,Hourly Resistence Sell
2026-02-19T09:15:00+05:30,BLISSGVS,HCB Buy
2026-02-23T09:15:00+05:30,BLISSGVS,HCB Buy
2026-03-05T09:15:00+05:30,BLISSGVS,HCB Buy
2025-12-09T09:15:00+05:30,BLISSGVS,HCB Sell
2025-12-15T09:15:00+05:30,BLISSGVS,HCB Sell
2026-01-05T09:15:00+05:30,BLISSGVS,HCB Sell
2026-01-20T09:15:00+05:30,BLISSGVS,HCB Sell
2026-02-24T09:15:00+05:30,BLISSGVS,HCB Sell
2026-03-04T09:15:00+05:30,BLISSGVS,HCB Sell
2026-03-12T09:15:00+05:30,BLISSGVS,HCB Sell
2026-02-05T15:15:00+05:30,BLISSGVS,Hourly Support Buy
2026-02-19T09:15:00+05:30,BLISSGVS,Hourly Support Buy
2026-02-20T09:15:00+05:30,BLISSGVS,Hourly Resistence Sell
2026-02-27T15:00:00+05:30,SIS,Hourly Support Buy
2026-03-05T10:15:00+05:30,SIS,Hourly Resistence Sell
2026-02-11T13:00:00+05:30,HINDWAREAP,Hourly Support Buy
2026-01-02T11:00:00+05:30,GLOTTIS,Hourly Support Buy
2025-11-03T15:00:00+05:30,GLOTTIS,Hourly Resistence Sell
2025-10-29T09:15:00+05:30,OLECTRA,HCB Buy
2026-02-24T09:15:00+05:30,OLECTRA,HCB Sell
2025-09-18T09:15:00+05:30,OLECTRA,Hourly Support Buy
2025-10-29T09:15:00+05:30,SMLMAH,HCB Buy
2025-11-26T09:15:00+05:30,MOM100,HCB Buy
2026-01-07T09:15:00+05:30,MOM100,HCB Buy
2026-02-09T09:15:00+05:30,MOM100,HCB Buy
2026-01-21T09:15:00+05:30,MOM100,HCB Sell
2026-01-30T09:15:00+05:30,MOM100,HCB Sell
2026-03-04T09:15:00+05:30,MOM100,HCB Sell
2025-11-26T09:15:00+05:30,MOM100,Hourly Support Buy
2026-01-06T15:00:00+05:30,MOM100,Hourly Support Buy
2025-11-21T09:15:00+05:30,TATACOMM,HCB Buy
2026-01-22T09:15:00+05:30,REFEX,HCB Buy
2025-12-02T09:15:00+05:30,REFEX,HCB Sell
2025-12-23T09:15:00+05:30,REFEX,HCB Sell
2025-12-29T09:15:00+05:30,REFEX,HCB Sell
2026-01-27T09:15:00+05:30,REFEX,HCB Sell
2026-02-02T09:15:00+05:30,REFEX,HCB Sell
2026-02-20T09:15:00+05:30,REFEX,HCB Sell
2026-03-16T09:15:00+05:30,REFEX,HCB Sell
2025-12-23T15:15:00+05:30,REFEX,Hourly Resistence Sell
2025-09-22T09:15:00+05:30,WCIL,Hourly Support Buy
2025-09-22T15:15:00+05:30,WCIL,Hourly Support Buy
2025-10-09T09:15:00+05:30,SHANTIGOLD,HCB Buy
2025-10-30T09:15:00+05:30,SHANTIGOLD,HCB Buy
2025-11-11T09:15:00+05:30,SHANTIGOLD,HCB Sell
2025-09-22T09:15:00+05:30,SHANTIGOLD,Hourly Support Buy
2025-11-28T09:15:00+05:30,YATHARTH,HCB Sell
2025-12-02T09:15:00+05:30,YATHARTH,HCB Sell
2025-12-03T09:15:00+05:30,YATHARTH,HCB Sell
2026-01-12T09:15:00+05:30,YATHARTH,HCB Sell
2025-10-06T09:15:00+05:30,JUBLFOOD,HCB Buy
2025-11-17T09:15:00+05:30,JUBLFOOD,HCB Buy
2025-12-30T09:15:00+05:30,JUBLFOOD,HCB Buy
2026-02-05T09:15:00+05:30,JUBLFOOD,HCB Buy
2025-10-09T09:15:00+05:30,JUBLFOOD,HCB Sell
2025-11-06T09:15:00+05:30,JUBLFOOD,HCB Sell
2025-11-07T09:15:00+05:30,JUBLFOOD,HCB Sell
2025-12-15T09:15:00+05:30,JUBLFOOD,HCB Sell
2026-01-08T09:15:00+05:30,JUBLFOOD,HCB Sell
2026-01-12T09:15:00+05:30,JUBLFOOD,HCB Sell
2026-01-21T09:15:00+05:30,JUBLFOOD,HCB Sell
2026-02-13T09:15:00+05:30,JUBLFOOD,HCB Sell
2026-03-09T09:15:00+05:30,JUBLFOOD,HCB Sell
2026-03-10T09:15:00+05:30,JUBLFOOD,HCB Sell
2026-03-11T09:15:00+05:30,JUBLFOOD,HCB Sell
2026-03-19T09:15:00+05:30,JUBLFOOD,HCB Sell
2025-09-09T15:15:00+05:30,JUBLFOOD,Hourly Support Buy
2025-10-30T15:15:00+05:30,JUBLFOOD,Hourly Support Buy
2025-12-30T09:15:00+05:30,JUBLFOOD,Hourly Support Buy
2026-02-06T15:00:00+05:30,JUBLFOOD,Hourly Support Buy
2025-11-28T15:15:00+05:30,JUBLFOOD,Hourly Resistence Sell
2026-02-13T11:00:00+05:30,METROBRAND,Hourly Support Buy
2026-02-05T09:15:00+05:30,MARKOLINES,HCB Buy
2025-12-11T15:15:00+05:30,MARKOLINES,Hourly Support Buy
2025-10-14T09:15:00+05:30,M&MFIN,HCB Buy
2025-10-15T09:15:00+05:30,M&MFIN,HCB Buy
2025-10-17T09:15:00+05:30,M&MFIN,HCB Buy
2025-10-28T09:15:00+05:30,M&MFIN,HCB Buy
2025-11-03T09:15:00+05:30,M&MFIN,HCB Buy
2025-11-19T09:15:00+05:30,M&MFIN,HCB Buy
2025-11-20T09:15:00+05:30,M&MFIN,HCB Buy
2025-11-24T09:15:00+05:30,M&MFIN,HCB Buy
2025-11-27T09:15:00+05:30,M&MFIN,HCB Buy
2025-11-28T09:15:00+05:30,M&MFIN,HCB Buy
2025-12-02T09:15:00+05:30,M&MFIN,HCB Buy
2025-12-18T09:15:00+05:30,M&MFIN,HCB Buy
2025-12-19T09:15:00+05:30,M&MFIN,HCB Buy
2025-12-22T09:15:00+05:30,M&MFIN,HCB Buy
2025-12-24T09:15:00+05:30,M&MFIN,HCB Buy
2025-12-26T09:15:00+05:30,M&MFIN,HCB Buy
2025-12-30T09:15:00+05:30,M&MFIN,HCB Buy
2026-01-02T09:15:00+05:30,M&MFIN,HCB Buy
2026-01-22T09:15:00+05:30,M&MFIN,HCB Buy
2026-01-27T09:15:00+05:30,M&MFIN,HCB Buy
2026-01-30T09:15:00+05:30,M&MFIN,HCB Buy
2025-11-07T09:15:00+05:30,M&MFIN,HCB Sell
2025-12-04T09:15:00+05:30,M&MFIN,HCB Sell
2025-12-10T09:15:00+05:30,M&MFIN,HCB Sell
2025-12-16T09:15:00+05:30,M&MFIN,HCB Sell
2026-01-06T09:15:00+05:30,M&MFIN,HCB Sell
2026-01-07T09:15:00+05:30,M&MFIN,HCB Sell
2026-01-09T09:15:00+05:30,M&MFIN,HCB Sell
2026-01-12T09:15:00+05:30,M&MFIN,HCB Sell
2026-01-20T09:15:00+05:30,M&MFIN,HCB Sell
2026-03-12T09:15:00+05:30,M&MFIN,HCB Sell
2026-03-13T09:15:00+05:30,M&MFIN,HCB Sell
2026-03-16T09:15:00+05:30,M&MFIN,HCB Sell
2026-03-19T09:15:00+05:30,M&MFIN,HCB Sell
2025-09-12T15:00:00+05:30,M&MFIN,Hourly Support Buy
2025-11-03T09:15:00+05:30,M&MFIN,Hourly Support Buy
2025-11-17T09:15:00+05:30,M&MFIN,Hourly Support Buy
2026-01-02T09:15:00+05:30,M&MFIN,Hourly Support Buy
2026-03-13T09:15:00+05:30,M&MFIN,Hourly Resistence Sell
2025-10-01T09:15:00+05:30,JSWSTEEL,HCB Buy
2025-10-03T09:15:00+05:30,JSWSTEEL,HCB Buy
2025-10-29T09:15:00+05:30,JSWSTEEL,HCB Buy
2025-12-01T09:15:00+05:30,JSWSTEEL,HCB Buy
2025-12-31T09:15:00+05:30,JSWSTEEL,HCB Buy
2026-01-05T09:15:00+05:30,JSWSTEEL,HCB Buy
2026-01-06T09:15:00+05:30,JSWSTEEL,HCB Buy
2026-01-21T09:15:00+05:30,JSWSTEEL,HCB Buy
2026-01-22T09:15:00+05:30,JSWSTEEL,HCB Buy
2026-01-29T09:15:00+05:30,JSWSTEEL,HCB Buy
2026-02-03T09:15:00+05:30,JSWSTEEL,HCB Buy
2026-02-04T09:15:00+05:30,JSWSTEEL,HCB Buy
2026-02-25T09:15:00+05:30,JSWSTEEL,HCB Buy
2025-10-20T09:15:00+05:30,JSWSTEEL,HCB Sell
2025-12-15T09:15:00+05:30,JSWSTEEL,HCB Sell
2026-02-13T09:15:00+05:30,JSWSTEEL,HCB Sell
2026-02-17T09:15:00+05:30,JSWSTEEL,HCB Sell
2026-03-09T09:15:00+05:30,JSWSTEEL,HCB Sell
2026-03-12T09:15:00+05:30,JSWSTEEL,HCB Sell
2026-03-19T09:15:00+05:30,JSWSTEEL,HCB Sell
2026-02-04T15:15:00+05:30,JSWSTEEL,Hourly Resistence Sell
2025-10-17T09:15:00+05:30,MBEL,HCB Buy
2026-02-12T09:15:00+05:30,HIMATSEIDE,HCB Sell
2025-10-08T14:00:00+05:30,V2RETAIL,Hourly Support Buy
2025-10-23T09:15:00+05:30,HAVELLS,HCB Buy
2025-12-22T09:15:00+05:30,HAVELLS,HCB Buy
2026-02-03T09:15:00+05:30,HAVELLS,HCB Buy
2025-10-20T09:15:00+05:30,HAVELLS,HCB Sell
2025-11-10T09:15:00+05:30,HAVELLS,HCB Sell
2025-11-11T09:15:00+05:30,HAVELLS,HCB Sell
2025-12-09T09:15:00+05:30,HAVELLS,HCB Sell
2026-01-21T09:15:00+05:30,HAVELLS,HCB Sell
2026-01-27T09:15:00+05:30,HAVELLS,HCB Sell
2026-01-30T09:15:00+05:30,HAVELLS,HCB Sell
2026-01-27T15:15:00+05:30,HAVELLS,Hourly Support Buy
2026-01-20T10:00:00+05:30,HAVELLS,Hourly Resistence Sell
2025-09-08T14:15:00+05:30,VMART,Hourly Support Buy
2025-10-07T09:15:00+05:30,PGEL,HCB Buy
2025-10-10T09:15:00+05:30,PGEL,HCB Buy
2025-10-14T09:15:00+05:30,PGEL,HCB Buy
2025-10-17T09:15:00+05:30,PGEL,HCB Buy
2025-10-31T09:15:00+05:30,PGEL,HCB Buy
2025-11-03T09:15:00+05:30,PGEL,HCB Buy
2025-11-20T09:15:00+05:30,PGEL,HCB Buy
2025-11-21T09:15:00+05:30,PGEL,HCB Buy
2025-12-01T09:15:00+05:30,PGEL,HCB Buy
2025-12-22T09:15:00+05:30,PGEL,HCB Buy
2025-12-26T09:15:00+05:30,PGEL,HCB Buy
2026-01-02T09:15:00+05:30,PGEL,HCB Buy
2026-01-05T09:15:00+05:30,PGEL,HCB Buy
2026-02-09T09:15:00+05:30,PGEL,HCB Buy
2026-02-16T09:15:00+05:30,PGEL,HCB Buy
2026-02-27T09:15:00+05:30,PGEL,HCB Buy
2026-03-06T09:15:00+05:30,PGEL,HCB Buy
2025-10-06T09:15:00+05:30,PGEL,HCB Sell
2025-10-08T09:15:00+05:30,PGEL,HCB Sell
2025-11-10T09:15:00+05:30,PGEL,HCB Sell
2025-12-03T09:15:00+05:30,PGEL,HCB Sell
2025-12-04T09:15:00+05:30,PGEL,HCB Sell
2025-12-05T09:15:00+05:30,PGEL,HCB Sell
2025-12-16T09:15:00+05:30,PGEL,HCB Sell
2025-12-30T09:15:00+05:30,PGEL,HCB Sell
2026-01-12T09:15:00+05:30,PGEL,HCB Sell
2026-01-20T09:15:00+05:30,PGEL,HCB Sell
2026-01-21T09:15:00+05:30,PGEL,HCB Sell
2026-03-04T09:15:00+05:30,PGEL,HCB Sell
2025-11-13T09:15:00+05:30,PGEL,Hourly Support Buy
2025-11-18T12:00:00+05:30,PGEL,Hourly Support Buy
2026-01-02T09:15:00+05:30,PGEL,Hourly Support Buy
2026-01-23T10:00:00+05:30,PGEL,Hourly Support Buy
2025-10-23T15:15:00+05:30,PGEL,Hourly Resistence Sell
2026-03-13T09:15:00+05:30,SETFNIFBK,HCB Sell
2026-02-17T15:15:00+05:30,SETFNIFBK,Hourly Support Buy
2026-02-09T09:15:00+05:30,GESHIP,HCB Buy
2025-09-26T15:15:00+05:30,GODREJAGRO,Hourly Support Buy
2026-02-16T09:15:00+05:30,PNBGILTS,HCB Buy
2025-12-09T09:15:00+05:30,PNBGILTS,HCB Sell
2025-10-01T10:00:00+05:30,PNBGILTS,Hourly Support Buy
2026-02-16T09:15:00+05:30,PNBGILTS,Hourly Support Buy
2025-11-12T09:15:00+05:30,NATCOPHARM,HCB Buy
2025-12-02T09:15:00+05:30,NATCOPHARM,HCB Buy
2025-12-03T09:15:00+05:30,NATCOPHARM,HCB Buy
2025-12-16T09:15:00+05:30,NATCOPHARM,HCB Buy
2026-01-06T09:15:00+05:30,NATCOPHARM,HCB Buy
2026-01-07T09:15:00+05:30,NATCOPHARM,HCB Buy
2026-03-04T09:15:00+05:30,NATCOPHARM,HCB Buy
2026-03-06T09:15:00+05:30,NATCOPHARM,HCB Buy
2026-01-01T09:15:00+05:30,NATCOPHARM,HCB Sell
2026-02-13T09:15:00+05:30,NATCOPHARM,HCB Sell
2025-12-02T09:15:00+05:30,NATCOPHARM,Hourly Support Buy
2026-01-06T09:15:00+05:30,NATCOPHARM,Hourly Support Buy
2025-11-14T13:15:00+05:30,NATCOPHARM,Hourly Resistence Sell
2025-12-08T09:15:00+05:30,NATCOPHARM,Hourly Resistence Sell
2025-10-13T10:00:00+05:30,STYL,Hourly Support Buy
2025-10-03T09:15:00+05:30,RKFORGE,HCB Buy
2025-10-01T09:15:00+05:30,ATHERENERG,HCB Buy
2025-10-08T09:15:00+05:30,ATHERENERG,HCB Buy
2025-10-13T09:15:00+05:30,ATHERENERG,HCB Buy
2025-10-16T09:15:00+05:30,ATHERENERG,HCB Buy
2025-10-28T09:15:00+05:30,ATHERENERG,HCB Buy
2025-12-17T09:15:00+05:30,ATHERENERG,HCB Buy
2025-12-24T09:15:00+05:30,ATHERENERG,HCB Buy
2025-12-30T09:15:00+05:30,ATHERENERG,HCB Buy
2025-12-31T09:15:00+05:30,ATHERENERG,HCB Buy
2026-01-01T09:15:00+05:30,ATHERENERG,HCB Buy
2026-01-02T09:15:00+05:30,ATHERENERG,HCB Buy
2026-02-04T09:15:00+05:30,ATHERENERG,HCB Buy
2026-02-09T09:15:00+05:30,ATHERENERG,HCB Buy
2026-02-10T09:15:00+05:30,ATHERENERG,HCB Buy
2026-02-17T09:15:00+05:30,ATHERENERG,HCB Buy
2026-02-19T09:15:00+05:30,ATHERENERG,HCB Buy
2025-12-03T09:15:00+05:30,ATHERENERG,HCB Sell
2025-12-09T09:15:00+05:30,ATHERENERG,HCB Sell
2025-12-18T09:15:00+05:30,ATHERENERG,HCB Sell
2025-12-19T09:15:00+05:30,ATHERENERG,HCB Sell
2026-01-09T09:15:00+05:30,ATHERENERG,HCB Sell
2026-01-14T09:15:00+05:30,ATHERENERG,HCB Sell
2026-01-16T09:15:00+05:30,ATHERENERG,HCB Sell
2026-01-19T09:15:00+05:30,ATHERENERG,HCB Sell
2026-01-20T09:15:00+05:30,ATHERENERG,HCB Sell
2026-02-26T09:15:00+05:30,ATHERENERG,HCB Sell
2026-02-27T09:15:00+05:30,ATHERENERG,HCB Sell
2026-03-04T09:15:00+05:30,ATHERENERG,HCB Sell
2026-03-09T09:15:00+05:30,ATHERENERG,HCB Sell
2026-03-16T09:15:00+05:30,ATHERENERG,HCB Sell
2025-10-01T09:15:00+05:30,ATHERENERG,Hourly Support Buy
2025-10-08T09:15:00+05:30,ATHERENERG,Hourly Support Buy
2026-01-14T15:15:00+05:30,ATHERENERG,Hourly Support Buy
2026-02-09T09:15:00+05:30,ATHERENERG,Hourly Support Buy
2026-03-20T15:00:00+05:30,ATHERENERG,Hourly Support Buy
2025-09-23T15:15:00+05:30,ATHERENERG,Hourly Resistence Sell
2026-03-05T15:15:00+05:30,ATHERENERG,Hourly Resistence Sell
2026-03-04T09:15:00+05:30,ICICIB22,HCB Sell
2026-01-06T13:00:00+05:30,ICICIB22,Hourly Support Buy
2026-03-06T14:15:00+05:30,ICICIB22,Hourly Support Buy
2025-10-10T09:15:00+05:30,FSL,HCB Buy
2025-10-30T09:15:00+05:30,FSL,HCB Buy
2025-11-03T09:15:00+05:30,FSL,HCB Buy
2026-03-06T09:15:00+05:30,FSL,HCB Buy
2025-10-14T09:15:00+05:30,FSL,HCB Sell
2026-01-13T09:15:00+05:30,FSL,HCB Sell
2026-01-16T09:15:00+05:30,FSL,HCB Sell
2026-02-04T09:15:00+05:30,FSL,HCB Sell
2026-02-05T09:15:00+05:30,FSL,HCB Sell
2026-02-06T09:15:00+05:30,FSL,HCB Sell
2026-02-12T09:15:00+05:30,FSL,HCB Sell
2026-02-13T09:15:00+05:30,FSL,HCB Sell
2026-02-16T09:15:00+05:30,FSL,HCB Sell
2026-02-20T09:15:00+05:30,FSL,HCB Sell
2026-02-24T09:15:00+05:30,FSL,HCB Sell
2026-02-27T09:15:00+05:30,FSL,HCB Sell
2026-03-05T09:15:00+05:30,FSL,HCB Sell
2026-03-16T09:15:00+05:30,FSL,HCB Sell
2025-09-10T15:15:00+05:30,FSL,Hourly Support Buy
2025-10-10T09:15:00+05:30,FSL,Hourly Support Buy
2025-12-09T15:15:00+05:30,FSL,Hourly Support Buy
2026-02-17T09:15:00+05:30,FSL,Hourly Support Buy
2026-02-04T09:15:00+05:30,FSL,Hourly Resistence Sell
2025-10-30T09:15:00+05:30,MUFIN,HCB Buy
2025-10-31T09:15:00+05:30,MUFIN,HCB Buy
2026-02-10T09:15:00+05:30,MUFIN,HCB Buy
2026-02-19T09:15:00+05:30,MUFIN,HCB Buy
2025-11-18T09:15:00+05:30,MUFIN,HCB Sell
2026-03-02T09:15:00+05:30,MUFIN,HCB Sell
2026-03-04T09:15:00+05:30,MUFIN,HCB Sell
2025-12-31T15:15:00+05:30,MUFIN,Hourly Support Buy
2026-02-05T11:00:00+05:30,MUFIN,Hourly Support Buy
2026-02-11T10:15:00+05:30,MUFIN,Hourly Support Buy
2025-12-17T15:15:00+05:30,MUFIN,Hourly Resistence Sell
2026-03-20T15:15:00+05:30,MUFIN,Hourly Resistence Sell
2025-10-07T09:15:00+05:30,POWERGRID,HCB Buy
2025-10-10T09:15:00+05:30,POWERGRID,HCB Buy
2025-10-14T09:15:00+05:30,POWERGRID,HCB Buy
2025-10-15T09:15:00+05:30,POWERGRID,HCB Buy
2025-10-20T09:15:00+05:30,POWERGRID,HCB Buy
2025-10-23T09:15:00+05:30,POWERGRID,HCB Buy
2025-10-27T09:15:00+05:30,POWERGRID,HCB Buy
2025-10-28T09:15:00+05:30,POWERGRID,HCB Buy
2025-10-29T09:15:00+05:30,POWERGRID,HCB Buy
2025-11-20T09:15:00+05:30,POWERGRID,HCB Buy
2025-11-26T09:15:00+05:30,POWERGRID,HCB Buy
2025-12-23T09:15:00+05:30,POWERGRID,HCB Buy
2025-12-26T09:15:00+05:30,POWERGRID,HCB Buy
2026-01-02T09:15:00+05:30,POWERGRID,HCB Buy
2026-01-22T09:15:00+05:30,POWERGRID,HCB Buy
2026-01-28T09:15:00+05:30,POWERGRID,HCB Buy
2026-02-01T09:15:00+05:30,POWERGRID,HCB Buy
2026-02-10T09:15:00+05:30,POWERGRID,HCB Buy
2026-02-12T09:15:00+05:30,POWERGRID,HCB Buy
2026-02-16T09:15:00+05:30,POWERGRID,HCB Buy
2026-02-24T09:15:00+05:30,POWERGRID,HCB Buy
2026-02-25T09:15:00+05:30,POWERGRID,HCB Buy
2026-03-11T09:15:00+05:30,POWERGRID,HCB Buy
2026-03-18T09:15:00+05:30,POWERGRID,HCB Buy
2026-03-20T09:15:00+05:30,POWERGRID,HCB Buy
2025-10-09T09:15:00+05:30,POWERGRID,HCB Sell
2025-10-24T09:15:00+05:30,POWERGRID,HCB Sell
2025-11-04T09:15:00+05:30,POWERGRID,HCB Sell
2025-11-10T09:15:00+05:30,POWERGRID,HCB Sell
2025-11-11T09:15:00+05:30,POWERGRID,HCB Sell
2025-11-28T09:15:00+05:30,POWERGRID,HCB Sell
2025-12-03T09:15:00+05:30,POWERGRID,HCB Sell
2025-12-08T09:15:00+05:30,POWERGRID,HCB Sell
2025-12-11T09:15:00+05:30,POWERGRID,HCB Sell
2025-12-15T09:15:00+05:30,POWERGRID,HCB Sell
2026-01-08T09:15:00+05:30,POWERGRID,HCB Sell
2026-01-12T09:15:00+05:30,POWERGRID,HCB Sell
2026-01-20T09:15:00+05:30,POWERGRID,HCB Sell
2026-01-27T09:15:00+05:30,POWERGRID,HCB Sell
2026-03-04T09:15:00+05:30,POWERGRID,HCB Sell
2025-09-03T11:00:00+05:30,POWERGRID,Hourly Support Buy
2025-10-23T09:15:00+05:30,POWERGRID,Hourly Support Buy
2025-11-26T15:00:00+05:30,POWERGRID,Hourly Support Buy
2026-01-30T15:15:00+05:30,POWERGRID,Hourly Resistence Sell
2025-09-30T09:15:00+05:30,HINDALCO,HCB Buy
2025-10-06T09:15:00+05:30,HINDALCO,HCB Buy
2025-10-08T09:15:00+05:30,HINDALCO,HCB Buy
2025-10-09T09:15:00+05:30,HINDALCO,HCB Buy
2025-10-14T09:15:00+05:30,HINDALCO,HCB Buy
2025-10-20T09:15:00+05:30,HINDALCO,HCB Buy
2025-10-24T09:15:00+05:30,HINDALCO,HCB Buy
2025-10-27T09:15:00+05:30,HINDALCO,HCB Buy
2025-10-28T09:15:00+05:30,HINDALCO,HCB Buy
2025-10-29T09:15:00+05:30,HINDALCO,HCB Buy
2025-11-26T09:15:00+05:30,HINDALCO,HCB Buy
2025-11-27T09:15:00+05:30,HINDALCO,HCB Buy
2025-12-08T09:15:00+05:30,HINDALCO,HCB Buy
2025-12-10T09:15:00+05:30,HINDALCO,HCB Buy
2025-12-11T09:15:00+05:30,HINDALCO,HCB Buy
2025-12-12T09:15:00+05:30,HINDALCO,HCB Buy
2025-12-17T09:15:00+05:30,HINDALCO,HCB Buy
2025-12-19T09:15:00+05:30,HINDALCO,HCB Buy
2025-12-22T09:15:00+05:30,HINDALCO,HCB Buy
2025-12-24T09:15:00+05:30,HINDALCO,HCB Buy
2026-01-02T09:15:00+05:30,HINDALCO,HCB Buy
2026-01-05T09:15:00+05:30,HINDALCO,HCB Buy
2026-01-06T09:15:00+05:30,HINDALCO,HCB Buy
2026-01-07T09:15:00+05:30,HINDALCO,HCB Buy
2026-01-14T09:15:00+05:30,HINDALCO,HCB Buy
2026-01-21T09:15:00+05:30,HINDALCO,HCB Buy
2026-01-22T09:15:00+05:30,HINDALCO,HCB Buy
2026-01-23T09:15:00+05:30,HINDALCO,HCB Buy
2026-01-28T09:15:00+05:30,HINDALCO,HCB Buy
2026-01-29T09:15:00+05:30,HINDALCO,HCB Buy
2026-02-04T09:15:00+05:30,HINDALCO,HCB Buy
2026-03-05T09:15:00+05:30,HINDALCO,HCB Buy
2026-03-11T09:15:00+05:30,HINDALCO,HCB Buy
2025-11-07T09:15:00+05:30,HINDALCO,HCB Sell
2025-11-18T09:15:00+05:30,HINDALCO,HCB Sell
2025-11-19T09:15:00+05:30,HINDALCO,HCB Sell
2025-11-21T09:15:00+05:30,HINDALCO,HCB Sell
2025-12-09T09:15:00+05:30,HINDALCO,HCB Sell
2026-02-05T09:15:00+05:30,HINDALCO,HCB Sell
2026-02-13T09:15:00+05:30,HINDALCO,HCB Sell
2026-02-17T09:15:00+05:30,HINDALCO,HCB Sell
2026-03-04T09:15:00+05:30,HINDALCO,HCB Sell
2026-03-10T09:15:00+05:30,HINDALCO,HCB Sell
2026-03-12T09:15:00+05:30,HINDALCO,HCB Sell
