date,symbol
2025-07-09 09:15 am,  GMRAIRPORT
2025-07-09 09:15 am,  GODREJCP
2025-07-09 09:15 am,  HAL
2025-07-09 09:15 am,  HINDUNILVR
2025-07-09 09:15 am,  LAURUSLABS
2025-07-09 09:15 am,  PPLPHARMA
2025-07-09 09:15 am,  PREMIERENE
2025-07-09 09:15 am,  VBL
2025-07-10 09:15 am,  ADANIENSOL
2025-07-10 09:15 am,  CDSL
2025-07-10 09:15 am,  CONCOR
2025-07-10 09:15 am,  GLENMARK
2025-07-10 09:15 am,  HDFCAMC
2025-07-10 09:15 am,  KFINTECH
2025-07-10 09:15 am,  NYKAA
2025-07-10 09:15 am,  PAYTM
2025-07-10 09:15 am,  PFC
2025-07-10 09:15 am,  POWERGRID
2025-07-10 09:15 am,  PRESTIGE
2025-07-10 09:15 am,  RECLTD
2025-07-10 09:15 am,  SBIN
2025-07-10 09:15 am,  SHRIRAMFIN
2025-07-10 09:15 am,  WAAREEENER
2025-07-11 09:15 am,  DABUR
2025-07-11 09:15 am,  GODREJCP
2025-07-11 09:15 am,  HINDUNILVR
2025-07-11 09:15 am,  NATIONALUM
2025-07-11 09:15 am,  NMDC
2025-07-11 09:15 am,  PFC
2025-07-11 09:15 am,  SAIL
2025-07-11 09:15 am,  TATATECH
2025-07-14 09:15 am,  LAURUSLABS
2025-07-14 09:15 am,  POLYCAB
2025-07-15 09:15 am,  ADANIGREEN
2025-07-15 09:15 am,  AMBUJACEM
2025-07-15 09:15 am,  BIOCON
2025-07-15 09:15 am,  BPCL
2025-07-15 09:15 am,  FORTIS
2025-07-15 09:15 am,  LAURUSLABS
2025-07-15 09:15 am,  LICHSGFIN
2025-07-15 09:15 am,  MOTHERSON
2025-07-15 09:15 am,  PAYTM
2025-07-15 09:15 am,  PETRONET
2025-07-15 09:15 am,  PPLPHARMA
2025-07-15 09:15 am,  RBLBANK
2025-07-15 09:15 am,  RECLTD
2025-07-15 09:15 am,  SWIGGY
2025-07-15 09:15 am,  TATAELXSI
2025-07-15 09:15 am,  TATAPOWER
2025-07-15 09:15 am,  VBL
2025-07-16 09:15 am,  ADANIPORTS
2025-07-16 09:15 am,  BANDHANBNK
2025-07-16 09:15 am,  BANKBARODA
2025-07-16 09:15 am,  DELHIVERY
2025-07-16 09:15 am,  HDFCAMC
2025-07-16 09:15 am,  LICHSGFIN
2025-07-16 09:15 am,  LODHA
2025-07-16 09:15 am,  NUVAMA
2025-07-16 09:15 am,  PATANJALI
2025-07-16 09:15 am,  PAYTM
2025-07-16 09:15 am,  RBLBANK
2025-07-16 09:15 am,  SYNGENE
2025-07-17 09:15 am,  CGPOWER
2025-07-17 09:15 am,  GLENMARK
2025-07-17 09:15 am,  INDHOTEL
2025-07-17 09:15 am,  NATIONALUM
2025-07-17 09:15 am,  NUVAMA
2025-07-17 09:15 am,  NYKAA
2025-07-17 09:15 am,  PGEL
2025-07-17 09:15 am,  PRESTIGE
2025-07-17 09:15 am,  SAMMAANCAP
2025-07-17 09:15 am,  SYNGENE
2025-07-17 09:15 am,  TORNTPHARM
2025-07-17 09:15 am,  UPL
2025-07-17 09:15 am,  VBL
2025-07-18 09:15 am,  AMBUJACEM
2025-07-18 09:15 am,  BPCL
2025-07-18 09:15 am,  DELHIVERY
2025-07-18 09:15 am,  GMRAIRPORT
2025-07-18 09:15 am,  HDFCAMC
2025-07-18 09:15 am,  HINDZINC
2025-07-18 09:15 am,  INDHOTEL
2025-07-18 09:15 am,  LICHSGFIN
2025-07-18 09:15 am,  MANAPPURAM
2025-07-18 09:15 am,  NMDC
2025-07-18 09:15 am,  ONGC
2025-07-18 09:15 am,  PFC
2025-07-18 09:15 am,  POLYCAB
2025-07-18 09:15 am,  POWERGRID
2025-07-18 09:15 am,  SAIL
2025-07-18 09:15 am,  TATASTEEL
2025-07-18 09:15 am,  WIPRO
2025-07-21 09:15 am,  AMBUJACEM
2025-07-21 09:15 am,  HINDALCO
2025-07-21 09:15 am,  INDHOTEL
2025-07-21 09:15 am,  NATIONALUM
2025-07-21 09:15 am,  NMDC
2025-07-21 09:15 am,  PAYTM
2025-07-21 09:15 am,  SAIL
2025-07-21 09:15 am,  SONACOMS
2025-07-21 09:15 am,  TATASTEEL
2025-07-22 09:15 am,  AMBUJACEM
2025-07-22 09:15 am,  ANGELONE
2025-07-22 09:15 am,  CGPOWER
2025-07-22 09:15 am,  DALBHARAT
2025-07-22 09:15 am,  NATIONALUM
2025-07-22 09:15 am,  NUVAMA
2025-07-22 09:15 am,  NYKAA
2025-07-22 09:15 am,  PATANJALI
2025-07-22 09:15 am,  PAYTM
2025-07-22 09:15 am,  PNBHOUSING
2025-07-23 09:15 am,  ANGELONE
2025-07-23 09:15 am,  BAJFINANCE
2025-07-23 09:15 am,  DELHIVERY
2025-07-23 09:15 am,  HINDALCO
2025-07-23 09:15 am,  TMPV
2025-07-24 09:15 am,  BANDHANBNK
2025-07-24 09:15 am,  BIOCON
2025-07-24 09:15 am,  DRREDDY
2025-07-24 09:15 am,  ETERNAL
2025-07-24 09:15 am,  FORTIS
2025-07-24 09:15 am,  GAIL
2025-07-24 09:15 am,  HINDALCO
2025-07-24 09:15 am,  MAXHEALTH
2025-07-24 09:15 am,  NATIONALUM
2025-07-24 09:15 am,  PGEL
2025-07-24 09:15 am,  RECLTD
2025-07-24 09:15 am,  TMPV
2025-07-25 09:15 am,  BANKBARODA
2025-07-25 09:15 am,  CANBK
2025-07-25 09:15 am,  PREMIERENE
2025-07-25 09:15 am,  SBILIFE
2025-07-25 09:15 am,  WAAREEENER
2025-07-29 09:15 am,  SUNPHARMA
2025-07-29 09:15 am,  TORNTPHARM
2025-07-29 09:15 am,  VBL
2025-07-30 09:15 am,  BANKINDIA
2025-07-30 09:15 am,  LAURUSLABS
2025-07-30 09:15 am,  LT
2025-07-30 09:15 am,  PATANJALI
2025-07-30 09:15 am,  RECLTD
2025-07-30 09:15 am,  SYNGENE
2025-07-31 09:15 am,  AUROPHARMA
2025-07-31 09:15 am,  DABUR
2025-07-31 09:15 am,  GLENMARK
2025-08-01 09:15 am,  DABUR
2025-08-01 09:15 am,  KAYNES
2025-08-01 09:15 am,  MARICO
2025-08-04 09:15 am,  DELHIVERY
2025-08-04 09:15 am,  HEROMOTOCO
2025-08-04 09:15 am,  TVSMOTOR
2025-08-05 09:15 am,  GMRAIRPORT
2025-08-05 09:15 am,  KAYNES
2025-08-05 09:15 am,  LAURUSLABS
2025-08-05 09:15 am,  RBLBANK
2025-08-06 09:15 am,  BHARTIARTL
2025-08-06 09:15 am,  CUMMINSIND
2025-08-06 09:15 am,  TRENT
2025-08-07 09:15 am,  PIDILITIND
2025-08-08 09:15 am,  HDFCLIFE
2025-08-08 09:15 am,  HEROMOTOCO
2025-08-08 09:15 am,  LICI
2025-08-08 09:15 am,  MFSL
2025-08-08 09:15 am,  PAYTM
2025-08-11 09:15 am,  GRASIM
2025-08-11 09:15 am,  INDIANB
2025-08-11 09:15 am,  POLICYBZR
2025-08-11 09:15 am,  SBIN
2025-08-12 09:15 am,  HDFCLIFE
2025-08-12 09:15 am,  INDHOTEL
2025-08-12 09:15 am,  LICI
2025-08-12 09:15 am,  LT
2025-08-12 09:15 am,  PFC
2025-08-12 09:15 am,  SIEMENS
2025-08-12 09:15 am,  TATASTEEL
2025-08-13 09:15 am,  ALKEM
2025-08-13 09:15 am,  BANKINDIA
2025-08-13 09:15 am,  HINDALCO
2025-08-13 09:15 am,  ICICIPRULI
2025-08-13 09:15 am,  MAXHEALTH
2025-08-13 09:15 am,  MCX
2025-08-13 09:15 am,  NATIONALUM
2025-08-13 09:15 am,  NHPC
2025-08-14 09:15 am,  ANGELONE
2025-08-14 09:15 am,  AUBANK
2025-08-14 09:15 am,  BSE
2025-08-14 09:15 am,  DELHIVERY
2025-08-14 09:15 am,  HDFCLIFE
2025-08-14 09:15 am,  INDIGO
2025-08-14 09:15 am,  LAURUSLABS
2025-08-14 09:15 am,  MANAPPURAM
2025-08-14 09:15 am,  UNOMINDA
2025-08-14 09:15 am,  ZYDUSLIFE
2025-08-18 09:15 am,  ABCAPITAL
2025-08-18 09:15 am,  AXISBANK
2025-08-18 09:15 am,  BAJAJFINSV
2025-08-18 09:15 am,  BANKBARODA
2025-08-18 09:15 am,  BANKINDIA
2025-08-18 09:15 am,  CHOLAFIN
2025-08-18 09:15 am,  DMART
2025-08-18 09:15 am,  EICHERMOT
2025-08-18 09:15 am,  ETERNAL
2025-08-18 09:15 am,  HDFCBANK
2025-08-18 09:15 am,  HINDALCO
2025-08-18 09:15 am,  HINDUNILVR
2025-08-18 09:15 am,  ICICIPRULI
2025-08-18 09:15 am,  INDIGO
2025-08-18 09:15 am,  LTF
2025-08-18 09:15 am,  MARUTI
2025-08-18 09:15 am,  MFSL
2025-08-18 09:15 am,  NAUKRI
2025-08-18 09:15 am,  NYKAA
2025-08-18 09:15 am,  POLICYBZR
2025-08-18 09:15 am,  SBILIFE
2025-08-18 09:15 am,  SHRIRAMFIN
2025-08-18 09:15 am,  TATACONSUM
2025-08-18 09:15 am,  TMPV
2025-08-18 09:15 am,  TRENT
2025-08-18 09:15 am,  TVSMOTOR
2025-08-18 09:15 am,  ULTRACEMCO
2025-08-18 09:15 am,  UNOMINDA
2025-08-19 09:15 am,  BHARTIARTL
2025-08-19 09:15 am,  DMART
2025-08-19 09:15 am,  RELIANCE
2025-08-19 09:15 am,  VEDL
2025-08-20 09:15 am,  ADANIGREEN
2025-08-20 09:15 am,  BHARTIARTL
2025-08-20 09:15 am,  BLUESTARCO
2025-08-20 09:15 am,  DABUR
2025-08-20 09:15 am,  DMART
2025-08-20 09:15 am,  ETERNAL
2025-08-20 09:15 am,  FORTIS
2025-08-20 09:15 am,  GAIL
2025-08-20 09:15 am,  HDFCLIFE
2025-08-20 09:15 am,  INDHOTEL
2025-08-20 09:15 am,  LAURUSLABS
2025-08-20 09:15 am,  LODHA
2025-08-20 09:15 am,  SWIGGY
2025-08-21 09:15 am,  BAJAJFINSV
2025-08-21 09:15 am,  CAMS
2025-08-21 09:15 am,  HDFCLIFE
2025-08-21 09:15 am,  LODHA
2025-08-21 09:15 am,  RELIANCE
2025-08-21 09:15 am,  SBILIFE
2025-08-22 09:15 am,  CGPOWER
2025-08-22 09:15 am,  COFORGE
2025-08-22 09:15 am,  HDFCAMC
2025-08-22 09:15 am,  PAYTM
2025-08-25 09:15 am,  COFORGE
2025-08-25 09:15 am,  HINDALCO
2025-08-25 09:15 am,  KPITTECH
2025-08-25 09:15 am,  MPHASIS
2025-08-25 09:15 am,  NATIONALUM
2025-08-25 09:15 am,  NTPC
2025-08-25 09:15 am,  PAYTM
2025-08-25 09:15 am,  TCS
2025-08-25 09:15 am,  UNOMINDA
2025-08-25 09:15 am,  UPL
2025-08-25 09:15 am,  WIPRO
2025-08-26 09:15 am,  360ONE
2025-08-26 09:15 am,  DMART
2025-08-26 09:15 am,  HINDUNILVR
2025-08-29 09:15 am,  CROMPTON
2025-08-29 09:15 am,  DABUR
2025-08-29 09:15 am,  NESTLEIND
2025-08-29 09:15 am,  WIPRO
2025-09-01 09:15 am,  ASIANPAINT
2025-09-01 09:15 am,  COFORGE
2025-09-01 09:15 am,  EXIDEIND
2025-09-01 09:15 am,  HINDZINC
2025-09-01 09:15 am,  MANAPPURAM
2025-09-01 09:15 am,  TCS
2025-09-01 09:15 am,  ZYDUSLIFE
2025-09-02 09:15 am,  AMBER
2025-09-02 09:15 am,  BHARTIARTL
2025-09-02 09:15 am,  DABUR
2025-09-02 09:15 am,  ETERNAL
2025-09-02 09:15 am,  GAIL
2025-09-02 09:15 am,  HDFCLIFE
2025-09-02 09:15 am,  MANAPPURAM
2025-09-02 09:15 am,  MARICO
2025-09-02 09:15 am,  NESTLEIND
2025-09-02 09:15 am,  PHOENIXLTD
2025-09-02 09:15 am,  PREMIERENE
2025-09-03 09:15 am,  BEL
2025-09-03 09:15 am,  BPCL
2025-09-03 09:15 am,  HINDALCO
2025-09-03 09:15 am,  HINDZINC
2025-09-03 09:15 am,  KAYNES
2025-09-03 09:15 am,  LTF
2025-09-03 09:15 am,  MANAPPURAM
2025-09-03 09:15 am,  MAZDOCK
2025-09-03 09:15 am,  NATIONALUM
2025-09-03 09:15 am,  NMDC
2025-09-03 09:15 am,  PAYTM
2025-09-03 09:15 am,  PNBHOUSING
2025-09-03 09:15 am,  SAIL
2025-09-03 09:15 am,  SAMMAANCAP
2025-09-03 09:15 am,  TATASTEEL
2025-09-03 09:15 am,  VBL
2025-09-03 09:15 am,  VEDL
2025-09-04 09:15 am,  ADANIGREEN
2025-09-04 09:15 am,  BAJAJFINSV
2025-09-04 09:15 am,  CHOLAFIN
2025-09-04 09:15 am,  GRASIM
2025-09-04 09:15 am,  NESTLEIND
2025-09-04 09:15 am,  SYNGENE
2025-09-05 09:15 am,  ABCAPITAL
2025-09-05 09:15 am,  ASIANPAINT
2025-09-05 09:15 am,  IDFCFIRSTB
2025-09-05 09:15 am,  LTF
2025-09-08 09:15 am,  ASHOKLEY
2025-09-08 09:15 am,  BHARATFORG
2025-09-08 09:15 am,  BSE
2025-09-08 09:15 am,  COALINDIA
2025-09-08 09:15 am,  EXIDEIND
2025-09-08 09:15 am,  INDIANB
2025-09-08 09:15 am,  PNBHOUSING
2025-09-08 09:15 am,  POWERGRID
2025-09-08 09:15 am,  TATASTEEL
2025-09-08 09:15 am,  TMPV
2025-09-08 09:15 am,  TVSMOTOR
2025-09-09 09:15 am,  EICHERMOT
2025-09-09 09:15 am,  TIINDIA
2025-09-10 09:15 am,  ADANIENSOL
2025-09-10 09:15 am,  ADANIGREEN
2025-09-10 09:15 am,  AUROPHARMA
2025-09-10 09:15 am,  BAJFINANCE
2025-09-10 09:15 am,  BEL
2025-09-10 09:15 am,  BHARATFORG
2025-09-10 09:15 am,  CANBK
2025-09-10 09:15 am,  COFORGE
2025-09-10 09:15 am,  DRREDDY
2025-09-10 09:15 am,  IEX
2025-09-10 09:15 am,  KPITTECH
2025-09-10 09:15 am,  LAURUSLABS
2025-09-10 09:15 am,  MOTHERSON
2025-09-10 09:15 am,  NBCC
2025-09-10 09:15 am,  PNB
2025-09-10 09:15 am,  POWERGRID
2025-09-10 09:15 am,  SBICARD
2025-09-10 09:15 am,  TATAPOWER
2025-09-10 09:15 am,  TCS
2025-09-10 09:15 am,  TECHM
2025-09-10 09:15 am,  TIINDIA
2025-09-10 09:15 am,  WAAREEENER
2025-09-10 09:15 am,  WIPRO
2025-09-11 09:15 am,  ADANIPORTS
2025-09-11 09:15 am,  AUROPHARMA
2025-09-11 09:15 am,  BAJFINANCE
2025-09-11 09:15 am,  BANKINDIA
2025-09-11 09:15 am,  BHEL
2025-09-11 09:15 am,  BPCL
2025-09-11 09:15 am,  CANBK
2025-09-11 09:15 am,  CGPOWER
2025-09-11 09:15 am,  ETERNAL
2025-09-11 09:15 am,  GAIL
2025-09-11 09:15 am,  HAL
2025-09-11 09:15 am,  HINDPETRO
2025-09-11 09:15 am,  INDIANB
2025-09-11 09:15 am,  LUPIN
2025-09-11 09:15 am,  NATIONALUM
2025-09-11 09:15 am,  NBCC
2025-09-11 09:15 am,  NHPC
2025-09-11 09:15 am,  PETRONET
2025-09-11 09:15 am,  PGEL
2025-09-11 09:15 am,  PNB
2025-09-11 09:15 am,  PREMIERENE
2025-09-11 09:15 am,  RECLTD
2025-09-11 09:15 am,  SBICARD
2025-09-11 09:15 am,  UNIONBANK
2025-09-12 09:15 am,  ASTRAL
2025-09-12 09:15 am,  AXISBANK
2025-09-12 09:15 am,  DLF
2025-09-12 09:15 am,  GAIL
2025-09-12 09:15 am,  GMRAIRPORT
2025-09-12 09:15 am,  HINDALCO
2025-09-12 09:15 am,  HINDZINC
2025-09-12 09:15 am,  LICHSGFIN
2025-09-12 09:15 am,  LUPIN
2025-09-12 09:15 am,  MOTHERSON
2025-09-12 09:15 am,  NHPC
2025-09-12 09:15 am,  RELIANCE
2025-09-12 09:15 am,  RVNL
2025-09-12 09:15 am,  SAMMAANCAP
2025-09-12 09:15 am,  TATAPOWER
2025-09-12 09:15 am,  TMPV
2025-09-12 09:15 am,  VEDL
2025-09-12 09:15 am,  WAAREEENER
2025-09-15 09:15 am,  ADANIGREEN
2025-09-15 09:15 am,  BAJFINANCE
2025-09-15 09:15 am,  BEL
2025-09-15 09:15 am,  CDSL
2025-09-15 09:15 am,  COALINDIA
2025-09-15 09:15 am,  CONCOR
2025-09-15 09:15 am,  DLF
2025-09-15 09:15 am,  HAL
2025-09-15 09:15 am,  HUDCO
2025-09-15 09:15 am,  IEX
2025-09-15 09:15 am,  INDHOTEL
2025-09-15 09:15 am,  MANAPPURAM
2025-09-15 09:15 am,  MOTHERSON
2025-09-15 09:15 am,  NATIONALUM
2025-09-15 09:15 am,  NHPC
2025-09-15 09:15 am,  NYKAA
2025-09-15 09:15 am,  PNBHOUSING
2025-09-15 09:15 am,  RECLTD
2025-09-15 09:15 am,  SBIN
2025-09-15 09:15 am,  TATATECH
2025-09-15 09:15 am,  TIINDIA
2025-09-15 09:15 am,  TMPV
2025-09-15 09:15 am,  UNIONBANK
2025-09-15 09:15 am,  VEDL
2025-09-16 09:15 am,  ABCAPITAL
2025-09-16 09:15 am,  AXISBANK
2025-09-16 09:15 am,  BHARATFORG
2025-09-16 09:15 am,  CONCOR
2025-09-16 09:15 am,  DELHIVERY
2025-09-16 09:15 am,  GAIL
2025-09-16 09:15 am,  GMRAIRPORT
2025-09-16 09:15 am,  HAVELLS
2025-09-16 09:15 am,  IEX
2025-09-16 09:15 am,  KOTAKBANK
2025-09-16 09:15 am,  LAURUSLABS
2025-09-16 09:15 am,  LT
2025-09-16 09:15 am,  LTF
2025-09-16 09:15 am,  NHPC
2025-09-16 09:15 am,  PETRONET
2025-09-16 09:15 am,  SUZLON
2025-09-16 09:15 am,  TATAPOWER
2025-09-17 09:15 am,  AMBER
2025-09-17 09:15 am,  AMBUJACEM
2025-09-17 09:15 am,  ASHOKLEY
2025-09-17 09:15 am,  BANKBARODA
2025-09-17 09:15 am,  BEL
2025-09-17 09:15 am,  BHARATFORG
2025-09-17 09:15 am,  BHEL
2025-09-17 09:15 am,  BPCL
2025-09-17 09:15 am,  COFORGE
2025-09-17 09:15 am,  FEDERALBNK
2025-09-17 09:15 am,  HAL
2025-09-17 09:15 am,  HCLTECH
2025-09-17 09:15 am,  HDFCBANK
2025-09-17 09:15 am,  HINDPETRO
2025-09-17 09:15 am,  HUDCO
2025-09-17 09:15 am,  IEX
2025-09-17 09:15 am,  KPITTECH
2025-09-17 09:15 am,  LT
2025-09-17 09:15 am,  MAZDOCK
2025-09-17 09:15 am,  NAUKRI
2025-09-17 09:15 am,  NBCC
2025-09-17 09:15 am,  PERSISTENT
2025-09-17 09:15 am,  PETRONET
2025-09-17 09:15 am,  PFC
2025-09-17 09:15 am,  RECLTD
2025-09-17 09:15 am,  RELIANCE
2025-09-17 09:15 am,  RVNL
2025-09-17 09:15 am,  SAMMAANCAP
2025-09-17 09:15 am,  TATACONSUM
2025-09-17 09:15 am,  TATATECH
2025-09-17 09:15 am,  TCS
2025-09-17 09:15 am,  TECHM
2025-09-17 09:15 am,  WIPRO
2025-09-18 09:15 am,  BANDHANBNK
2025-09-18 09:15 am,  BANKBARODA
2025-09-18 09:15 am,  CAMS
2025-09-18 09:15 am,  CDSL
2025-09-18 09:15 am,  COFORGE
2025-09-18 09:15 am,  HCLTECH
2025-09-18 09:15 am,  HDFCBANK
2025-09-18 09:15 am,  KPITTECH
2025-09-18 09:15 am,  LTF
2025-09-18 09:15 am,  PFC
2025-09-18 09:15 am,  SUNPHARMA
2025-09-18 09:15 am,  TATATECH
2025-09-18 09:15 am,  TCS
2025-09-18 09:15 am,  TECHM
2025-09-18 09:15 am,  TMPV
2025-09-18 09:15 am,  WIPRO
2025-09-19 09:15 am,  ADANIENT
2025-09-19 09:15 am,  ASHOKLEY
2025-09-19 09:15 am,  BHEL
2025-09-19 09:15 am,  BIOCON
2025-09-19 09:15 am,  BPCL
2025-09-19 09:15 am,  CAMS
2025-09-19 09:15 am,  DIVISLAB
2025-09-19 09:15 am,  GMRAIRPORT
2025-09-19 09:15 am,  HAL
2025-09-19 09:15 am,  HDFCLIFE
2025-09-19 09:15 am,  HEROMOTOCO
2025-09-19 09:15 am,  HINDPETRO
2025-09-19 09:15 am,  LICI
2025-09-19 09:15 am,  NTPC
2025-09-19 09:15 am,  PATANJALI
2025-09-19 09:15 am,  PNBHOUSING
2025-09-19 09:15 am,  RVNL
2025-09-19 09:15 am,  SAIL
2025-09-19 09:15 am,  SAMMAANCAP
2025-09-19 09:15 am,  SBILIFE
2025-09-19 09:15 am,  SHRIRAMFIN
2025-09-22 09:15 am,  ADANIENT
2025-09-22 09:15 am,  BAJFINANCE
2025-09-22 09:15 am,  BANKINDIA
2025-09-22 09:15 am,  CANBK
2025-09-22 09:15 am,  CHOLAFIN
2025-09-22 09:15 am,  HDFCLIFE
2025-09-22 09:15 am,  HINDPETRO
2025-09-22 09:15 am,  HINDZINC
2025-09-22 09:15 am,  HUDCO
2025-09-22 09:15 am,  LICI
2025-09-22 09:15 am,  LTF
2025-09-22 09:15 am,  NBCC
2025-09-22 09:15 am,  PNB
2025-09-22 09:15 am,  RBLBANK
2025-09-22 09:15 am,  SBILIFE
2025-09-22 09:15 am,  SBIN
2025-09-22 09:15 am,  SUZLON
2025-09-22 09:15 am,  TATAPOWER
2025-09-22 09:15 am,  UNITDSPR
2025-09-22 09:15 am,  UNOMINDA
2025-09-23 09:15 am,  BAJFINANCE
2025-09-23 09:15 am,  EICHERMOT
2025-09-23 09:15 am,  MARUTI
2025-09-23 09:15 am,  MOTHERSON
2025-09-23 09:15 am,  NAUKRI
2025-09-23 09:15 am,  TATASTEEL
2025-09-23 09:15 am,  TVSMOTOR
2025-09-24 09:15 am,  ABCAPITAL
2025-09-24 09:15 am,  CANBK
2025-09-24 09:15 am,  INDIANB
2025-09-24 09:15 am,  POWERGRID
2025-09-25 09:15 am,  BHARTIARTL
2025-09-25 09:15 am,  KAYNES
2025-09-25 09:15 am,  NHPC
2025-09-25 09:15 am,  OIL
2025-09-25 09:15 am,  ONGC
2025-09-26 09:15 am,  AUBANK
2025-09-29 09:15 am,  ASHOKLEY
2025-09-29 09:15 am,  HINDALCO
2025-09-29 09:15 am,  HINDPETRO
2025-09-29 09:15 am,  OIL
2025-09-30 09:15 am,  ABCAPITAL
2025-09-30 09:15 am,  BANKBARODA
2025-09-30 09:15 am,  BANKINDIA
2025-09-30 09:15 am,  BPCL
2025-09-30 09:15 am,  CANBK
2025-09-30 09:15 am,  HINDALCO
2025-09-30 09:15 am,  HINDZINC
2025-09-30 09:15 am,  INDIANB
2025-09-30 09:15 am,  LTF
2025-09-30 09:15 am,  PNB
2025-09-30 09:15 am,  SBIN
2025-09-30 09:15 am,  UNIONBANK
2025-09-30 09:15 am,  VEDL
2025-10-01 09:15 am,  BANDHANBNK
2025-10-01 09:15 am,  BHEL
2025-10-01 09:15 am,  BPCL
2025-10-01 09:15 am,  HEROMOTOCO
2025-10-01 09:15 am,  HINDZINC
2025-10-01 09:15 am,  LTF
2025-10-01 09:15 am,  NHPC
2025-10-01 09:15 am,  NMDC
2025-10-01 09:15 am,  PFC
2025-10-01 09:15 am,  SAIL
2025-10-01 09:15 am,  SAMMAANCAP
2025-10-01 09:15 am,  SUNPHARMA
2025-10-01 09:15 am,  UNITDSPR
2025-10-03 09:15 am,  ABCAPITAL
2025-10-03 09:15 am,  AXISBANK
2025-10-03 09:15 am,  BANKBARODA
2025-10-03 09:15 am,  BEL
2025-10-03 09:15 am,  FEDERALBNK
2025-10-03 09:15 am,  KOTAKBANK
2025-10-03 09:15 am,  LICHSGFIN
2025-10-03 09:15 am,  LTF
2025-10-03 09:15 am,  PPLPHARMA
2025-10-03 09:15 am,  PREMIERENE
2025-10-03 09:15 am,  TATATECH
2025-10-03 09:15 am,  TMPV
2025-10-06 09:15 am,  AXISBANK
2025-10-06 09:15 am,  BAJFINANCE
2025-10-06 09:15 am,  BANKBARODA
2025-10-06 09:15 am,  CANBK
2025-10-06 09:15 am,  GAIL
2025-10-06 09:15 am,  HAL
2025-10-06 09:15 am,  MCX
2025-10-06 09:15 am,  NYKAA
2025-10-06 09:15 am,  OIL
2025-10-06 09:15 am,  ONGC
2025-10-06 09:15 am,  PNB
2025-10-06 09:15 am,  SBICARD
2025-10-06 09:15 am,  SHRIRAMFIN
2025-10-07 09:15 am,  360ONE
2025-10-07 09:15 am,  ABCAPITAL
2025-10-07 09:15 am,  ADANIENSOL
2025-10-07 09:15 am,  ADANIENT
2025-10-07 09:15 am,  ADANIGREEN
2025-10-07 09:15 am,  BAJFINANCE
2025-10-07 09:15 am,  CDSL
2025-10-07 09:15 am,  FEDERALBNK
2025-10-07 09:15 am,  GAIL
2025-10-07 09:15 am,  ICICIPRULI
2025-10-07 09:15 am,  LICI
2025-10-07 09:15 am,  NUVAMA
2025-10-07 09:15 am,  OIL
2025-10-07 09:15 am,  ONGC
2025-10-07 09:15 am,  PAYTM
2025-10-07 09:15 am,  PETRONET
2025-10-07 09:15 am,  POWERGRID
2025-10-07 09:15 am,  TATAPOWER
2025-10-08 09:15 am,  COFORGE
2025-10-08 09:15 am,  DIVISLAB
2025-10-08 09:15 am,  FEDERALBNK
2025-10-08 09:15 am,  HCLTECH
2025-10-08 09:15 am,  NATIONALUM
2025-10-08 09:15 am,  NMDC
2025-10-08 09:15 am,  PNBHOUSING
2025-10-08 09:15 am,  SBICARD
2025-10-09 09:15 am,  ADANIENSOL
2025-10-09 09:15 am,  AUROPHARMA
2025-10-09 09:15 am,  ETERNAL
2025-10-09 09:15 am,  FEDERALBNK
2025-10-09 09:15 am,  HCLTECH
2025-10-09 09:15 am,  HINDPETRO
2025-10-09 09:15 am,  HINDZINC
2025-10-09 09:15 am,  NATIONALUM
2025-10-09 09:15 am,  NMDC
2025-10-09 09:15 am,  SAIL
2025-10-09 09:15 am,  TATASTEEL
2025-10-10 09:15 am,  ANGELONE
2025-10-10 09:15 am,  BANDHANBNK
2025-10-10 09:15 am,  BEL
2025-10-10 09:15 am,  CANBK
2025-10-10 09:15 am,  CDSL
2025-10-10 09:15 am,  FEDERALBNK
2025-10-10 09:15 am,  GAIL
2025-10-10 09:15 am,  HDFCBANK
2025-10-10 09:15 am,  HUDCO
2025-10-10 09:15 am,  INDIANB
2025-10-10 09:15 am,  MCX
2025-10-10 09:15 am,  NUVAMA
2025-10-10 09:15 am,  ONGC
2025-10-10 09:15 am,  PGEL
2025-10-10 09:15 am,  PNB
2025-10-10 09:15 am,  POWERGRID
2025-10-10 09:15 am,  SBIN
2025-10-10 09:15 am,  SONACOMS
2025-10-10 09:15 am,  VOLTAS
2025-10-13 09:15 am,  BHARTIARTL
2025-10-13 09:15 am,  CDSL
2025-10-13 09:15 am,  DIVISLAB
2025-10-13 09:15 am,  FORTIS
2025-10-13 09:15 am,  INDIGO
2025-10-13 09:15 am,  KFINTECH
2025-10-13 09:15 am,  MCX
2025-10-13 09:15 am,  RBLBANK
2025-10-14 09:15 am,  360ONE
2025-10-14 09:15 am,  ABCAPITAL
2025-10-14 09:15 am,  BEL
2025-10-14 09:15 am,  BSE
2025-10-14 09:15 am,  CAMS
2025-10-14 09:15 am,  CDSL
2025-10-14 09:15 am,  CHOLAFIN
2025-10-14 09:15 am,  GAIL
2025-10-14 09:15 am,  HCLTECH
2025-10-14 09:15 am,  HINDALCO
2025-10-14 09:15 am,  HINDZINC
2025-10-14 09:15 am,  KFINTECH
2025-10-14 09:15 am,  KOTAKBANK
2025-10-14 09:15 am,  MANAPPURAM
2025-10-14 09:15 am,  NATIONALUM
